user	transaction date	sales amount	join date	region
4	November/06/2013	95.02	July/28/2011	B
658	November/06/2013	27.57	November/29/2010	I
1668	November/06/2013	15.41	April/24/2012	B
3125	November/06/2013	52.38	November/06/2013	B
3558	November/06/2013	74.08	July/01/2013	S
2983	November/06/2013	43.92	July/01/2013	C
764	November/06/2013	242.41	May/09/2013	I
2823	November/06/2013	37.9	May/17/2009	B
629	November/06/2013	45.87	July/02/2013	N
1694	November/06/2013	43.92	July/01/2013	B
3637	November/06/2013	28.83	July/02/2013	N
2342	November/06/2013	4.72	July/01/2013	G
4666	November/06/2013	4.9	September/17/2013	C
2912	November/06/2013	13.35	July/01/2013	M
4985	November/06/2013	133.48	November/28/2013	H
5301	November/06/2013	8.11	March/21/2014	E
5387	November/06/2013	32.78	June/20/2013	H
4056	November/06/2013	6.97	August/21/2013	G
3676	November/06/2013	7.63	November/28/2013	I
5524	November/06/2013	9.01	November/28/2013	Q
5544	November/06/2013	72.76	October/30/2013	I
4529	November/06/2013	22.94	August/21/2013	O
4456	November/06/2013	9.01	July/01/2013	I
5337	November/06/2013	33.6	November/04/2013	M
5301	November/06/2013	18.02	March/21/2014	E
5767	November/06/2013	16.31	August/21/2013	L
4580	November/06/2013	91.37	September/02/2013	C
6174	November/06/2013	3.27	November/06/2013	P
5422	November/06/2013	41.96	December/03/2013	P
5594	November/06/2013	9.01	March/21/2014	G
7837	November/06/2013	8.19	March/13/2006	M
5624	November/06/2013	55.22	May/08/2012	C
284	November/07/2013	4.02	September/01/2005	B
441	November/07/2013	2.46	October/20/2003	B
835	November/07/2013	81.67	March/11/2009	I
457	November/07/2013	34.56	February/05/2010	B
284	November/07/2013	72.18	September/01/2005	B
2457	November/07/2013	78.35	November/07/2013	C
2329	November/07/2013	12.13	June/06/2013	G
3274	November/07/2013	10.57	November/07/2013	M
656	November/07/2013	22.78	July/17/2012	M
3700	November/07/2013	75.25	June/01/2013	I
2843	November/07/2013	25.98	July/01/2013	B
2180	November/07/2013	17.62	June/06/2013	B
2526	November/07/2013	13.03	July/01/2013	M
3280	November/07/2013	14.59	July/01/2013	G
4000	November/07/2013	8.11	March/21/2014	P
4193	November/07/2013	29.48	July/02/2013	I
4339	November/07/2013	15.56	November/28/2013	L
5162	November/07/2013	57.78	November/28/2013	O
4565	November/07/2013	38.93	December/25/2014	G
6301	November/07/2013	41.09	November/07/2013	D
4565	November/07/2013	8.11	December/25/2014	G
6553	November/07/2013	37.83	November/25/2009	G
4339	November/07/2013	87.3	November/28/2013	L
7355	November/07/2013	20.07	March/15/2007	C
4691	November/07/2013	11.55	July/25/2013	B
6255	November/07/2013	12.21	February/21/2013	C
7227	November/07/2013	29.48	January/12/2015	D
6458	November/07/2013	31.14	November/08/2014	S
7122	November/07/2013	10.65	May/05/2006	H
8658	November/07/2013	46.3	December/08/2005	I
9222	November/07/2013	7.3	May/28/2009	K
8071	November/07/2013	26.02	December/02/2006	G
7214	November/07/2013	58.19	July/12/2011	T
7214	November/07/2013	37.7	July/12/2011	T
9963	November/07/2013	4.91	September/14/2011	D
40	November/08/2013	20.85	March/29/1999	B
134	November/08/2013	5.25	January/01/2001	B
12	November/08/2013	42.3	January/20/2006	E
458	November/08/2013	16.31	January/29/2011	H
956	November/08/2013	48.27	October/02/2009	I
12	November/08/2013	42.5	January/20/2006	E
191	November/08/2013	28.47	January/01/2001	B
962	November/08/2013	41.35	July/28/2010	I
2168	November/08/2013	7.2	July/25/2013	L
1955	November/08/2013	3.68	July/02/2013	C
2701	November/08/2013	54.02	October/05/2011	M
3335	November/08/2013	45.68	September/02/2013	B
3699	November/08/2013	61.97	May/12/2012	M
1986	November/08/2013	10.65	July/02/2013	B
4132	November/08/2013	12.45	November/08/2014	G
2416	November/08/2013	20.65	July/01/2013	T
4294	November/08/2013	69.31	July/25/2013	I
1783	November/08/2013	116.9	July/02/2013	P
2751	November/08/2013	20.63	June/06/2013	E
4175	November/08/2013	26.63	October/30/2013	F
4805	November/08/2013	76.23	November/28/2013	F
1756	November/08/2013	57.91	July/01/2013	G
4910	November/08/2013	11.3	November/08/2013	G
3280	November/08/2013	16.39	July/01/2013	G
2772	November/08/2013	76.71	March/21/2014	O
4175	November/08/2013	8.19	October/30/2013	F
4218	November/08/2013	12.29	February/05/2015	C
2740	November/08/2013	7.51	November/07/2014	C
4281	November/08/2013	27.76	November/04/2013	G
4600	November/08/2013	93.9	December/19/2013	I
4701	November/08/2013	105.12	January/09/2014	G
3782	November/08/2013	7.86	July/01/2013	F
6090	November/08/2013	36.06	November/28/2013	S
4284	November/08/2013	10.0	August/01/2013	G
4739	November/08/2013	4.66	November/28/2013	D
2740	November/08/2013	4.25	November/07/2014	C
5919	November/08/2013	27.2	December/03/2013	S
4613	November/08/2013	28.27	June/15/2013	L
5417	November/08/2013	20.89	March/21/2014	B
8654	November/08/2013	9.01	November/11/2014	S
7322	November/08/2013	3.27	March/08/2007	C
8450	November/08/2013	52.04	May/03/2013	M
4943	November/08/2013	71.94	November/28/2013	D
9638	November/08/2013	11.55	November/05/2010	R
7563	November/08/2013	16.06	February/27/2015	G
700	November/09/2013	4.8	December/21/2009	C
14	November/09/2013	11.01	June/24/2004	F
804	November/09/2013	41.04	December/04/2011	I
26	November/09/2013	42.13	June/18/2003	B
701	November/09/2013	50.74	November/19/2010	E
700	November/09/2013	43.15	December/21/2009	C
522	November/09/2013	4.02	June/29/2010	D
793	November/09/2013	57.52	August/04/2011	C
629	November/09/2013	52.86	July/02/2013	N
522	November/09/2013	12.21	June/29/2010	O
1137	November/09/2013	32.72	December/20/2012	D
1167	November/09/2013	35.34	December/21/2012	C
1969	November/09/2013	12.29	June/06/2013	G
357	November/09/2013	102.82	January/09/2010	B
2224	November/09/2013	8.46	September/18/2010	B
2666	November/09/2013	62.19	November/10/2014	M
1953	November/09/2013	67.83	August/01/2013	I
1417	November/09/2013	39.05	March/02/2007	B
1309	November/09/2013	13.03	November/09/2013	A
1756	November/09/2013	34.97	July/01/2013	G
3273	November/09/2013	22.79	July/25/2013	B
3624	November/09/2013	4.25	February/10/2014	S
1969	November/09/2013	98.34	June/06/2013	G
3825	November/09/2013	1.08	November/09/2013	M
1969	November/09/2013	21.62	June/06/2013	G
2665	November/09/2013	3.68	March/21/2014	D
4583	November/09/2013	103.34	November/09/2013	C
3008	November/09/2013	108.14	August/01/2013	S
3137	November/09/2013	42.37	April/06/2015	C
3650	November/09/2013	79.33	July/01/2013	A
4742	November/09/2013	15.49	November/28/2013	C
4742	November/09/2013	2.78	November/28/2013	C
1915	November/09/2013	76.77	June/06/2013	A
3404	November/09/2013	72.06	July/02/2013	A
3308	November/09/2013	57.35	July/25/2013	L
3697	November/09/2013	106.59	November/28/2013	I
2928	November/09/2013	10.65	July/02/2013	F
3326	November/09/2013	8.91	November/12/2014	G
4357	November/09/2013	49.14	July/25/2013	D
3793	November/09/2013	47.93	July/01/2013	G
629	November/09/2013	58.08	July/02/2013	N
4557	November/09/2013	20.89	June/21/2013	M
5142	November/09/2013	6.31	September/21/2013	C
5246	November/09/2013	53.27	November/09/2013	B
5276	November/09/2013	24.17	November/09/2013	I
4242	November/09/2013	14.41	October/14/2014	B
5384	November/09/2013	13.92	November/09/2013	F
3242	November/09/2013	97.36	March/21/2014	I
4580	November/09/2013	7.3	September/02/2013	C
5622	November/09/2013	10.73	September/02/2013	B
5732	November/09/2013	10.63	March/21/2014	B
3782	November/09/2013	40.14	July/01/2013	F
3242	November/09/2013	5.52	March/21/2014	I
4973	November/09/2013	7.22	August/21/2013	P
4933	November/09/2013	73.76	November/09/2013	C
4943	November/09/2013	10.33	November/28/2013	D
6350	November/09/2013	56.05	November/09/2013	B
5485	November/09/2013	37.29	May/05/2006	I
7083	November/09/2013	71.98	November/09/2013	C
5541	November/09/2013	90.8	November/28/2013	H
7275	November/09/2013	3.68	April/11/2014	G
6643	November/09/2013	77.84	May/02/2014	C
5030	November/09/2013	22.53	November/28/2013	D
7016	November/09/2013	55.72	November/01/2014	G
7214	November/09/2013	10.24	July/12/2011	T
7214	November/09/2013	26.63	July/12/2011	T
734	November/10/2013	45.09	December/15/2004	M
134	November/10/2013	13.18	January/01/2001	B
734	November/10/2013	35.74	December/15/2004	M
286	November/10/2013	15.08	June/29/2007	E
915	November/10/2013	7.79	November/23/2010	K
4	November/10/2013	64.4	July/28/2011	B
1636	November/10/2013	45.0	June/12/2013	I
866	November/10/2013	13.37	October/02/2011	M
629	November/10/2013	20.59	July/02/2013	N
2762	November/10/2013	29.09	May/26/2013	D
2167	November/10/2013	84.79	July/01/2013	O
4236	November/10/2013	31.69	March/21/2014	C
2987	November/10/2013	12.8	October/04/2013	D
4869	November/10/2013	64.73	March/21/2014	C
3925	November/10/2013	50.29	March/21/2014	I
3782	November/10/2013	3.2	July/01/2013	F
4999	November/10/2013	26.22	November/10/2013	I
5482	November/10/2013	24.51	November/04/2013	M
4326	November/10/2013	52.45	August/21/2013	A
5127	November/10/2013	82.35	September/02/2013	O
4956	November/10/2013	52.44	November/10/2013	C
4825	November/10/2013	2.38	November/10/2013	I
6416	November/10/2013	19.66	November/10/2013	D
5308	November/10/2013	8.83	November/04/2013	H
6466	November/10/2013	68.83	November/28/2013	M
5258	November/10/2013	27.36	March/29/2014	C
4944	November/10/2013	11.46	July/01/2013	A
7214	November/10/2013	30.73	July/12/2011	T
7214	November/10/2013	35.24	July/12/2011	T
57	November/11/2013	22.05	November/14/2013	C
546	November/11/2013	52.1	December/08/2007	E
211	November/11/2013	90.7	June/19/2007	F
484	November/11/2013	77.9	July/14/2009	B
744	November/11/2013	39.59	November/03/2011	I
15	November/11/2013	59.47	July/04/2010	G
1634	November/11/2013	4.02	November/28/2012	I
1924	November/11/2013	73.74	July/02/2013	S
2381	November/11/2013	28.26	May/27/2013	G
3753	November/11/2013	17.13	July/01/2013	M
2342	November/11/2013	2.05	July/01/2013	G
4518	November/11/2013	13.35	November/28/2013	M
2857	November/11/2013	8.6	July/01/2013	A
4163	November/11/2013	9.58	July/02/2013	B
1506	November/11/2013	61.4	April/18/2015	D
2202	November/11/2013	8.43	July/01/2013	B
4615	November/11/2013	10.16	July/02/2013	S
4571	November/11/2013	24.17	July/01/2013	S
4965	November/11/2013	4.74	November/28/2013	U
5216	November/11/2013	5.57	August/01/2013	H
4329	November/11/2013	46.3	September/17/2013	P
7914	November/11/2013	13.11	April/10/2013	M
4973	November/11/2013	3.52	August/21/2013	P
5274	November/11/2013	9.42	January/02/2006	B
5274	November/11/2013	31.14	January/02/2006	B
4329	November/11/2013	1.71	September/17/2013	P
217	November/12/2013	45.0	July/12/2003	B
868	November/12/2013	8.04	November/22/2006	H
328	November/12/2013	39.26	September/13/2008	D
572	November/12/2013	37.25	June/15/2010	J
956	November/12/2013	23.69	October/02/2009	A
245	November/12/2013	26.75	November/13/2010	H
763	November/12/2013	25.41	December/22/2010	B
457	November/12/2013	8.86	February/05/2010	B
2435	November/12/2013	13.85	November/12/2013	M
1018	November/12/2013	39.71	July/15/2012	D
2895	November/12/2013	53.28	November/12/2013	D
1576	November/12/2013	33.19	May/30/2013	C
3753	November/12/2013	70.47	July/01/2013	M
1873	November/12/2013	71.71	December/22/2014	I
2083	November/12/2013	12.04	March/21/2014	P
3273	November/12/2013	9.83	July/25/2013	B
2659	November/12/2013	4.1	July/01/2013	B
2208	November/12/2013	90.32	July/01/2013	B
2900	November/12/2013	69.99	July/25/2013	B
4208	November/12/2013	6.4	March/21/2014	C
3664	November/12/2013	223.49	August/01/2013	L
3385	November/12/2013	10.24	November/04/2013	D
4038	November/12/2013	3.27	July/01/2013	P
3083	November/12/2013	85.86	January/20/2015	S
4491	November/12/2013	37.29	October/21/2013	I
5136	November/12/2013	48.19	September/17/2013	I
4763	November/12/2013	52.87	July/02/2013	A
5398	November/12/2013	10.81	August/01/2013	B
4910	November/12/2013	5.31	November/08/2013	G
5097	November/12/2013	95.72	November/12/2013	F
4989	November/12/2013	14.01	November/12/2013	C
5221	November/12/2013	20.48	November/12/2013	F
6009	November/12/2013	3.2	November/12/2013	B
5489	November/12/2013	9.91	September/17/2013	H
4399	November/12/2013	41.7	September/17/2013	B
4645	November/12/2013	16.79	November/17/2014	S
4972	November/12/2013	86.99	August/01/2013	T
4659	November/12/2013	38.92	July/01/2013	A
7219	November/12/2013	22.12	November/12/2013	B
8450	November/12/2013	54.96	May/03/2013	M
8072	November/12/2013	42.43	May/04/2012	G
6612	November/12/2013	42.2	October/30/2010	I
8027	November/12/2013	59.33	September/21/2012	P
9224	November/12/2013	3.27	July/17/2006	E
9490	November/12/2013	19.0	August/23/2011	P
9752	November/12/2013	65.96	February/21/2004	P
8994	November/12/2013	17.11	April/05/2013	C
238	November/13/2013	3.2	October/13/2009	B
59	November/13/2013	14.75	February/14/2007	B
100	November/13/2013	23.69	September/26/2010	E
762	November/13/2013	67.0	November/01/2009	C
1875	November/13/2013	18.02	July/25/2013	O
854	November/13/2013	22.05	January/17/2012	C
1386	November/13/2013	33.65	August/23/2006	B
665	November/13/2013	17.11	February/08/2011	E
1009	November/13/2013	195.87	October/26/2009	C
321	November/13/2013	20.0	November/22/2010	B
2932	November/13/2013	47.57	August/24/2013	L
2195	November/13/2013	19.15	July/01/2013	C
3524	November/13/2013	27.76	July/02/2013	L
1966	November/13/2013	6.55	July/01/2013	I
1974	November/13/2013	55.57	December/22/2010	H
1452	November/13/2013	26.12	June/05/2013	M
3230	November/13/2013	12.86	March/21/2014	C
1356	November/13/2013	31.46	July/01/2013	G
4221	November/13/2013	72.12	July/02/2013	I
3278	November/13/2013	3.27	July/01/2013	M
4273	November/13/2013	2.45	March/21/2014	L
4966	November/13/2013	18.02	November/13/2013	I
3782	November/13/2013	3.27	July/01/2013	F
4530	November/13/2013	10.65	September/17/2013	C
4966	November/13/2013	36.06	November/13/2013	I
4329	November/13/2013	10.66	September/17/2013	P
4621	November/13/2013	7.37	November/12/2014	G
5291	November/13/2013	8.6	November/28/2013	E
3827	November/13/2013	9.58	November/28/2013	C
4966	November/13/2013	45.07	November/13/2013	I
4966	November/13/2013	21.71	November/13/2013	I
4843	November/13/2013	20.8	November/13/2013	I
4359	November/13/2013	18.77	August/01/2013	C
4966	November/13/2013	45.89	November/13/2013	I
5968	November/13/2013	56.23	November/28/2013	B
5974	November/13/2013	53.68	November/13/2013	I
4966	November/13/2013	18.02	November/13/2013	I
4356	November/13/2013	109.12	May/02/2014	I
6200	November/13/2013	12.29	November/13/2013	M
4379	November/13/2013	28.68	July/02/2013	C
4850	November/13/2013	14.25	November/28/2013	G
6409	November/13/2013	9.14	March/21/2014	L
5952	November/13/2013	37.04	November/13/2013	G
5753	November/13/2013	1.8	October/04/2013	S
3207	November/13/2013	57.78	September/02/2013	I
6766	November/13/2013	26.46	November/28/2013	B
4163	November/13/2013	19.16	July/02/2013	B
3168	November/13/2013	54.09	March/21/2014	D
9468	November/13/2013	11.47	November/19/2011	T
5274	November/13/2013	55.69	January/02/2006	B
7214	November/13/2013	33.6	July/12/2011	T
57	November/14/2013	31.34	November/14/2013	C
455	November/14/2013	15.7	January/14/2004	C
103	November/14/2013	71.27	April/08/2008	E
269	November/14/2013	50.35	November/14/2013	C
16	November/14/2013	99.54	January/01/2001	B
196	November/14/2013	24.18	November/14/2013	B
1002	November/14/2013	50.72	November/14/2013	B
689	November/14/2013	74.3	November/14/2013	B
525	November/14/2013	8.46	November/14/2013	C
1176	November/14/2013	55.11	November/14/2013	M
1288	November/14/2013	117.9	November/14/2013	M
2558	November/14/2013	11.39	November/14/2013	M
1356	November/14/2013	8.43	July/01/2013	G
629	November/14/2013	7.98	July/02/2013	N
2377	November/14/2013	41.72	November/14/2013	B
2708	November/14/2013	8.04	November/14/2013	D
4229	November/14/2013	89.16	March/21/2014	P
1187	November/14/2013	366.47	July/01/2013	I
2042	November/14/2013	23.52	July/01/2013	G
3788	November/14/2013	38.03	November/14/2013	G
4404	November/14/2013	88.52	September/18/2013	I
3782	November/14/2013	5.66	July/01/2013	F
4161	November/14/2013	38.85	November/17/2014	M
3782	November/14/2013	20.07	July/01/2013	F
3077	November/14/2013	12.61	March/21/2014	G
2688	November/14/2013	61.62	July/01/2013	O
3740	November/14/2013	12.61	August/01/2013	I
5574	November/14/2013	10.64	December/03/2013	I
4856	November/14/2013	13.05	November/04/2013	P
5274	November/14/2013	108.79	January/02/2006	B
6033	November/14/2013	77.92	November/14/2013	P
5574	November/14/2013	0.0	December/03/2013	I
4346	November/14/2013	65.93	November/28/2013	I
8100	November/14/2013	44.08	November/14/2013	B
7151	November/14/2013	17.2	October/13/2014	O
5274	November/14/2013	32.66	January/02/2006	B
7151	November/14/2013	37.3	October/13/2014	O
7214	November/14/2013	48.02	July/12/2011	T
230	November/15/2013	19.59	February/14/2009	B
267	November/15/2013	32.33	November/17/2008	B
44	November/15/2013	28.06	January/01/2001	B
267	November/15/2013	3.69	November/17/2008	B
229	November/15/2013	36.0	November/02/2006	C
267	November/15/2013	83.42	November/17/2008	B
1214	November/15/2013	43.07	July/06/2002	B
554	November/15/2013	1.64	September/27/2009	B
1159	November/15/2013	29.97	September/11/2011	E
167	November/15/2013	5.66	November/15/2010	B
146	November/15/2013	25.19	May/07/2010	B
1066	November/15/2013	52.69	July/26/2012	B
651	November/15/2013	6.94	June/13/2011	H
804	November/15/2013	46.64	December/04/2011	I
1012	November/15/2013	49.92	December/21/2011	H
2164	November/15/2013	55.93	November/15/2013	M
71	November/15/2013	48.2	September/30/2010	B
1307	November/15/2013	27.92	August/21/2013	G
629	November/15/2013	18.38	July/02/2013	N
3693	November/15/2013	55.76	September/02/2013	M
629	November/15/2013	1.53	July/02/2013	N
3774	November/15/2013	29.92	November/15/2013	E
2174	November/15/2013	36.02	November/15/2013	A
3477	November/15/2013	8.19	September/17/2013	P
5057	November/15/2013	33.02	December/03/2013	C
4728	November/15/2013	9.42	July/25/2013	G
5214	November/15/2013	10.57	November/15/2013	C
5283	November/15/2013	16.88	November/15/2013	Q
5517	November/15/2013	26.22	March/21/2014	S
5389	November/15/2013	21.05	September/18/2013	I
5811	November/15/2013	143.17	November/12/2014	G
4577	November/15/2013	98.84	July/25/2013	I
5986	November/15/2013	6.48	November/15/2013	C
4654	November/15/2013	29.5	March/21/2014	H
6500	November/15/2013	25.72	November/15/2013	C
6132	November/15/2013	86.84	September/02/2013	P
6605	November/15/2013	26.94	January/09/2014	H
2263	November/15/2013	180.71	July/02/2013	A
8313	November/15/2013	29.64	February/18/2009	G
8626	November/15/2013	74.15	June/12/2010	G
6212	November/15/2013	119.57	December/03/2013	A
8027	November/15/2013	12.2	September/21/2012	P
7214	November/15/2013	50.0	July/12/2011	T
9204	November/15/2013	49.16	March/28/2013	I
7950	November/15/2013	32.84	October/17/2008	A
93	November/16/2013	35.81	January/01/2001	B
80	November/16/2013	85.6	December/08/2006	M
596	November/16/2013	12.21	July/19/1999	C
630	November/16/2013	48.24	March/20/2010	I
716	November/16/2013	45.84	April/10/2010	B
78	November/16/2013	8.46	May/29/2008	J
312	November/16/2013	34.13	February/11/2004	B
209	November/16/2013	31.84	October/24/2003	B
16	November/16/2013	5.01	January/01/2001	B
114	November/16/2013	18.69	January/31/2002	B
531	November/16/2013	59.98	July/05/2009	C
58	November/16/2013	26.34	August/04/2009	I
818	November/16/2013	20.33	March/22/2013	I
1089	November/16/2013	6.43	February/09/2011	I
913	November/16/2013	102.7	June/16/2013	B
88	November/16/2013	92.82	November/02/2005	C
1688	November/16/2013	6.47	July/02/2011	B
281	November/16/2013	1.64	March/19/2011	B
1870	November/16/2013	142.43	December/13/2014	C
1260	November/16/2013	3.2	January/03/2003	B
2339	November/16/2013	53.71	July/24/2004	F
1128	November/16/2013	68.14	April/03/2013	E
641	November/16/2013	15.02	October/20/2012	C
463	November/16/2013	8.46	December/28/2011	M
2396	November/16/2013	10.5	September/06/2013	D
3577	November/16/2013	53.1	July/01/2013	M
1820	November/16/2013	41.29	July/02/2013	C
2972	November/16/2013	9.26	July/01/2013	B
3906	November/16/2013	14.82	July/01/2013	L
629	November/16/2013	22.12	July/02/2013	N
3052	November/16/2013	4.5	July/01/2013	B
2414	November/16/2013	8.43	July/02/2013	B
4240	November/16/2013	61.59	August/07/2013	H
2877	November/16/2013	33.19	May/17/2013	O
3664	November/16/2013	31.56	August/01/2013	L
4677	November/16/2013	12.29	December/03/2013	I
4677	November/16/2013	22.97	December/03/2013	I
4587	November/16/2013	3.2	August/16/2013	G
3929	November/16/2013	72.94	March/21/2014	C
5522	November/16/2013	5.39	November/16/2013	D
5632	November/16/2013	51.22	December/03/2013	I
4751	November/16/2013	17.13	August/21/2013	C
3816	November/16/2013	10.29	August/01/2013	G
5574	November/16/2013	9.0	December/03/2013	I
5865	November/16/2013	7.78	November/16/2013	C
6098	November/16/2013	37.61	December/03/2013	D
4150	November/16/2013	2.45	December/03/2013	G
4240	November/16/2013	17.11	August/07/2013	H
6289	November/16/2013	17.2	October/30/2013	Q
4240	November/16/2013	20.49	August/07/2013	H
6545	November/16/2013	15.4	November/16/2013	I
5966	November/16/2013	56.05	November/16/2013	Q
2899	November/16/2013	96.63	July/01/2013	M
4846	November/16/2013	18.84	December/03/2013	G
7811	November/16/2013	43.43	May/14/2004	I
5006	November/16/2013	55.72	July/25/2013	D
7839	November/16/2013	49.17	October/28/2007	I
6715	November/16/2013	15.38	August/06/2011	I
3409	November/16/2013	27.44	July/25/2013	G
4846	November/16/2013	9.83	December/03/2013	G
8953	November/16/2013	23.35	March/18/2011	I
6447	November/16/2013	7.61	February/19/2004	I
9109	November/16/2013	11.47	February/22/2013	G
7865	November/16/2013	20.71	March/06/2013	G
6031	November/16/2013	8.99	January/01/2015	G
9796	November/16/2013	7.36	November/09/2011	C
6501	November/16/2013	24.99	July/03/2003	C
322	November/17/2013	6.48	December/21/2010	M
367	November/17/2013	41.72	February/24/2006	B
305	November/17/2013	6.56	January/01/2001	B
205	November/17/2013	8.11	June/27/1999	B
728	November/17/2013	68.07	May/21/2013	M
340	November/17/2013	72.0	April/18/2007	E
205	November/17/2013	9.75	June/27/1999	B
441	November/17/2013	15.41	October/20/2003	B
441	November/17/2013	11.05	October/20/2003	B
839	November/17/2013	43.93	November/17/2013	B
14	November/17/2013	48.46	June/24/2004	F
19	November/17/2013	56.6	June/06/2002	C
1211	November/17/2013	78.89	November/01/2009	H
95	November/17/2013	61.67	February/09/2007	D
321	November/17/2013	13.64	November/22/2010	B
615	November/17/2013	80.58	September/30/2003	B
2017	November/17/2013	2.38	March/24/2011	B
820	November/17/2013	8.93	July/12/2010	B
1066	November/17/2013	2.86	July/26/2012	B
629	November/17/2013	20.89	July/02/2013	N
1916	November/17/2013	8.72	November/17/2013	D
2969	November/17/2013	35.16	November/17/2013	F
2267	November/17/2013	3.59	August/01/2013	K
3220	November/17/2013	21.23	November/17/2013	M
3346	November/17/2013	21.72	November/17/2013	J
3298	November/17/2013	20.46	November/23/2014	M
3067	November/17/2013	18.03	July/06/2011	H
629	November/17/2013	24.58	July/02/2013	N
2928	November/17/2013	43.84	July/02/2013	F
4224	November/17/2013	8.34	November/17/2013	C
629	November/17/2013	0.57	July/02/2013	N
2928	November/17/2013	2.45	July/02/2013	F
2928	November/17/2013	70.32	July/02/2013	F
4993	November/17/2013	39.34	March/21/2014	A
4329	November/17/2013	139.66	September/17/2013	P
629	November/17/2013	4.91	July/02/2013	N
4869	November/17/2013	25.67	March/21/2014	C
4307	November/17/2013	8.19	December/03/2013	O
4150	November/17/2013	13.02	December/03/2013	G
5557	November/17/2013	25.81	November/17/2013	D
5553	November/17/2013	38.92	December/03/2013	S
3989	November/17/2013	170.75	August/01/2013	I
4331	November/17/2013	52.93	July/02/2013	S
4776	November/17/2013	2.87	October/04/2013	C
5611	November/17/2013	22.12	December/03/2013	M
5662	November/17/2013	9.58	March/21/2014	C
8882	November/17/2013	67.08	July/30/2010	H
9036	November/17/2013	150.61	January/09/2012	I
8680	November/17/2013	45.81	March/21/2014	F
364	November/18/2013	19.18	January/01/2001	B
21	November/18/2013	54.36	January/01/2001	B
37	November/18/2013	8.37	January/01/2001	B
2219	November/18/2013	36.0	May/22/2011	B
1465	November/18/2013	49.84	February/04/2011	B
2580	November/18/2013	23.35	March/21/2014	O
1639	November/18/2013	34.15	July/01/2013	G
629	November/18/2013	6.33	July/02/2013	N
629	November/18/2013	18.38	July/02/2013	N
3210	November/18/2013	80.95	May/31/2013	H
4095	November/18/2013	12.21	November/18/2013	L
2297	November/18/2013	7.27	July/02/2013	N
1870	November/18/2013	70.06	December/13/2014	C
1524	November/18/2013	12.29	May/22/2013	C
3858	November/18/2013	45.36	August/01/2013	M
1756	November/18/2013	40.93	July/01/2013	G
3383	November/18/2013	43.02	July/02/2013	I
3168	November/18/2013	35.65	March/21/2014	D
5424	November/18/2013	23.76	September/02/2013	O
4150	November/18/2013	8.19	December/03/2013	G
4574	November/18/2013	90.19	August/21/2013	P
4533	November/18/2013	12.21	December/03/2013	C
6114	November/18/2013	6.48	November/18/2013	C
3168	November/18/2013	58.27	March/21/2014	D
6834	November/18/2013	62.12	November/18/2013	B
5518	November/18/2013	100.41	November/22/2014	Q
4379	November/18/2013	8.84	July/02/2013	C
5416	November/18/2013	24.17	November/18/2013	H
5499	November/18/2013	24.6	November/28/2013	D
6800	November/18/2013	13.0	December/03/2013	C
6863	November/18/2013	16.39	November/19/2014	I
6051	November/18/2013	83.83	January/29/2015	G
8477	November/18/2013	71.71	November/28/2004	I
5274	November/18/2013	8.11	January/02/2006	B
7636	November/18/2013	22.94	May/07/2012	D
385	November/19/2013	18.44	May/13/2002	B
25	November/19/2013	23.36	January/01/2001	B
37	November/19/2013	9.17	January/01/2001	B
975	November/19/2013	10.57	September/08/2009	B
390	November/19/2013	22.05	September/09/2009	N
1454	November/19/2013	21.23	January/03/2012	B
2272	November/19/2013	28.61	November/19/2013	M
2890	November/19/2013	53.47	November/19/2013	M
1864	November/19/2013	50.85	July/23/2011	A
1356	November/19/2013	5.48	July/01/2013	G
1506	November/19/2013	62.29	April/18/2015	D
2342	November/19/2013	6.85	July/01/2013	G
2959	November/19/2013	79.15	July/02/2013	C
1452	November/19/2013	18.84	June/05/2013	M
4323	November/19/2013	6.48	December/03/2013	H
4446	November/19/2013	425.58	November/19/2013	I
2199	November/19/2013	73.34	May/26/2013	C
4309	November/19/2013	8.19	August/01/2013	A
3229	November/19/2013	24.11	July/01/2013	L
3647	November/19/2013	9.34	June/11/2013	B
3649	November/19/2013	51.26	November/19/2013	C
4634	November/19/2013	16.3	December/03/2013	G
5356	November/19/2013	9.6	September/02/2013	E
4488	November/19/2013	71.71	September/02/2013	G
5180	November/19/2013	65.57	March/21/2014	I
4973	November/19/2013	4.91	August/21/2013	P
5476	November/19/2013	24.57	November/19/2013	C
5199	November/19/2013	16.57	December/03/2013	P
6606	November/19/2013	6.07	November/19/2013	A
6856	November/19/2013	36.64	November/19/2013	K
4248	November/19/2013	108.08	March/21/2014	S
7013	November/19/2013	6.3	September/27/2008	B
5499	November/19/2013	9.6	November/28/2013	D
5301	November/19/2013	10.65	March/21/2014	E
7792	November/19/2013	7.78	December/03/2013	G
7834	November/19/2013	8.85	January/02/2013	C
7869	November/19/2013	14.41	January/05/2012	C
5859	November/19/2013	43.85	November/19/2013	A
5356	November/19/2013	10.57	September/02/2013	E
7381	November/19/2013	5.73	February/05/2004	P
4364	November/19/2013	3.36	December/03/2013	G
8202	November/19/2013	50.62	April/30/2005	I
9147	November/19/2013	5.66	January/30/2011	G
8326	November/19/2013	15.08	July/01/2010	G
9757	November/19/2013	59.42	September/08/2003	F
239	November/20/2013	10.57	April/29/2002	I
415	November/20/2013	76.76	March/16/2007	I
415	November/20/2013	82.99	March/16/2007	I
