user	transaction date	sales amount	join date	region
2990	December/14/2015	30.07	July/01/2013	H
2644	December/14/2015	48.3	March/21/2014	C
3383	December/14/2015	45.43	July/02/2013	I
2902	December/14/2015	10.25	July/25/2013	M
3385	December/14/2015	30.62	November/04/2013	D
2253	December/14/2015	8.18	October/14/2014	P
3449	December/14/2015	52.55	July/01/2013	C
4021	December/14/2015	70.02	June/24/2013	D
4158	December/14/2015	18.43	August/01/2013	B
5099	December/14/2015	13.7	December/03/2013	D
2747	December/14/2015	39.04	March/21/2014	E
5128	December/14/2015	56.13	June/22/2013	A
3385	December/14/2015	24.51	November/04/2013	D
6360	December/14/2015	18.29	September/14/2014	A
4977	December/14/2015	56.19	December/20/2013	B
6878	December/14/2015	44.18	August/26/2015	G
5797	December/14/2015	26.79	January/09/2014	F
5439	December/14/2015	36.83	February/10/2014	I
6251	December/14/2015	31.85	May/12/2014	C
7423	December/14/2015	55.58	July/10/2015	S
5798	December/14/2015	8.11	January/09/2014	D
5364	December/14/2015	13.85	September/02/2013	B
6243	December/14/2015	84.03	November/27/2009	G
4854	December/14/2015	25.01	March/21/2014	D
6900	December/14/2015	37.44	March/21/2014	G
5751	December/14/2015	34.98	September/27/2014	I
7642	December/14/2015	76.6	November/26/2008	U
9609	December/14/2015	60.73	October/24/2015	G
9991	December/14/2015	45.82	December/14/2015	B
1	December/15/2015	160.6	February/13/2012	A
75	December/15/2015	32.79	January/01/2001	B
52	December/15/2015	20.84	September/29/2004	B
890	December/15/2015	95.57	March/26/2010	E
237	December/15/2015	60.73	October/06/2007	L
1205	December/15/2015	7.37	November/04/2009	H
32	December/15/2015	20.41	August/05/2008	B
1076	December/15/2015	57.6	January/22/2012	D
52	December/15/2015	156.48	September/29/2004	B
630	December/15/2015	44.94	March/20/2010	I
1672	December/15/2015	62.21	February/08/2012	I
978	December/15/2015	26.88	March/24/2010	C
117	December/15/2015	49.1	August/12/2005	B
336	December/15/2015	165.26	May/28/2010	N
1634	December/15/2015	36.83	November/28/2012	I
2265	December/15/2015	10.42	December/15/2015	I
615	December/15/2015	29.0	September/30/2003	B
2737	December/15/2015	125.25	December/15/2015	D
1149	December/15/2015	133.69	September/21/2013	G
3124	December/15/2015	8.93	December/15/2015	B
1634	December/15/2015	18.68	November/28/2012	I
2789	December/15/2015	25.82	May/29/2013	C
3549	December/15/2015	36.37	November/06/2015	B
1673	December/15/2015	81.37	May/10/2014	M
3232	December/15/2015	51.4	December/15/2015	C
959	December/15/2015	30.91	March/26/2013	C
3785	December/15/2015	103.77	December/15/2015	I
3087	December/15/2015	37.21	July/02/2013	B
1754	December/15/2015	38.06	July/02/2013	B
1694	December/15/2015	163.11	July/01/2013	B
4715	December/15/2015	13.85	December/15/2015	N
4683	December/15/2015	12.13	March/21/2014	C
3242	December/15/2015	109.3	March/21/2014	I
4820	December/15/2015	42.97	January/09/2014	M
4313	December/15/2015	22.87	October/04/2013	B
5759	December/15/2015	60.8	January/27/2014	C
5700	December/15/2015	56.85	October/13/2014	C
5908	December/15/2015	38.61	March/26/2014	I
6172	December/15/2015	59.16	December/18/2013	L
5175	December/15/2015	36.01	December/03/2013	F
5759	December/15/2015	61.3	January/27/2014	C
5069	December/15/2015	6.48	July/02/2013	S
5252	December/15/2015	73.77	September/17/2013	O
6179	December/15/2015	32.82	March/01/2015	M
6767	December/15/2015	64.17	July/07/2011	F
5878	December/15/2015	14.28	June/09/2003	I
6986	December/15/2015	42.56	November/28/2013	A
8292	December/15/2015	81.45	October/03/2015	B
8306	December/15/2015	62.03	December/15/2015	C
6432	December/15/2015	34.36	March/02/2015	C
8309	December/15/2015	13.92	October/20/2009	G
7705	December/15/2015	8.11	June/08/2014	E
6523	December/15/2015	42.97	August/16/2015	M
8977	December/15/2015	79.86	January/05/2011	G
6263	December/15/2015	40.52	November/25/2009	G
4854	December/15/2015	38.11	March/21/2014	D
6793	December/15/2015	109.79	April/07/2014	B
7660	December/15/2015	116.98	November/11/2006	F
350	December/16/2015	70.58	February/07/2002	B
286	December/16/2015	71.0	June/29/2007	E
44	December/16/2015	38.67	January/01/2001	B
362	December/16/2015	58.96	March/10/2007	H
485	December/16/2015	104.11	January/01/2001	B
176	December/16/2015	17.95	July/13/2001	B
191	December/16/2015	79.74	January/01/2001	B
196	December/16/2015	52.84	November/14/2013	B
76	December/16/2015	13.12	December/17/2004	B
484	December/16/2015	11.32	July/14/2009	B
508	December/16/2015	41.49	December/29/2012	D
2	December/16/2015	39.1	June/29/2004	B
992	December/16/2015	66.89	October/14/2010	C
1674	December/16/2015	112.99	April/18/2015	C
311	December/16/2015	109.38	April/15/2011	G
2159	December/16/2015	6.48	December/22/2014	I
2159	December/16/2015	119.43	December/22/2014	I
1154	December/16/2015	17.95	October/02/2013	C
2625	December/16/2015	41.72	December/16/2015	B
2405	December/16/2015	18.03	January/19/2015	B
2028	December/16/2015	50.97	July/28/2014	G
346	December/16/2015	52.38	April/19/2013	D
321	December/16/2015	6.4	November/22/2010	B
2087	December/16/2015	95.17	December/16/2015	C
1460	December/16/2015	37.44	November/15/1999	B
2471	December/16/2015	38.96	August/21/2013	O
3794	December/16/2015	37.44	December/16/2015	C
3916	December/16/2015	126.47	April/01/2015	B
2291	December/16/2015	232.95	February/27/2015	C
4017	December/16/2015	5.66	December/16/2015	A
3454	December/16/2015	39.22	July/31/2014	B
3487	December/16/2015	34.74	July/02/2013	B
2857	December/16/2015	29.19	July/01/2013	A
3189	December/16/2015	16.22	April/04/2015	B
4671	December/16/2015	123.38	November/04/2013	D
4779	December/16/2015	58.76	December/16/2015	D
3087	December/16/2015	0.0	July/02/2013	B
2352	December/16/2015	66.95	July/25/2013	I
3893	December/16/2015	172.18	December/18/2013	G
5434	December/16/2015	3.2	August/01/2013	B
4841	December/16/2015	70.62	September/17/2013	S
5568	December/16/2015	48.01	January/09/2014	C
4701	December/16/2015	86.42	January/09/2014	G
4075	December/16/2015	75.12	July/02/2013	D
6327	December/16/2015	76.64	March/21/2014	L
4531	December/16/2015	63.03	October/30/2013	M
4995	December/16/2015	125.37	May/03/2015	B
6485	December/16/2015	41.72	October/30/2013	S
5542	December/16/2015	87.64	April/25/2014	G
6969	December/16/2015	48.2	December/16/2015	B
4240	December/16/2015	60.34	August/07/2013	H
6768	December/16/2015	37.44	June/20/2014	L
5555	December/16/2015	28.61	January/29/2014	D
6279	December/16/2015	101.25	April/07/2014	G
7759	December/16/2015	139.87	September/12/2011	I
8683	December/16/2015	92.04	December/16/2015	D
7759	December/16/2015	135.11	September/12/2011	I
8048	December/16/2015	20.32	September/11/2006	F
495	December/17/2015	86.67	October/02/2010	J
142	December/17/2015	31.56	January/01/2001	B
32	December/17/2015	54.02	August/05/2008	B
768	December/17/2015	16.77	February/16/2015	L
439	December/17/2015	97.63	April/30/2007	C
823	December/17/2015	47.83	June/28/2011	B
230	December/17/2015	56.35	February/14/2009	B
432	December/17/2015	100.69	March/12/2010	H
521	December/17/2015	71.86	September/12/2009	M
1012	December/17/2015	72.62	December/21/2011	H
946	December/17/2015	1.56	December/15/2011	M
619	December/17/2015	21.51	April/22/2009	I
823	December/17/2015	42.97	June/28/2011	B
4	December/17/2015	51.26	July/28/2011	B
20	December/17/2015	12.06	November/03/2009	B
1656	December/17/2015	39.1	July/01/2013	G
776	December/17/2015	58.96	March/05/2011	I
1641	December/17/2015	44.81	November/07/2010	E
823	December/17/2015	65.53	June/28/2011	B
1468	December/17/2015	55.27	June/16/2010	C
946	December/17/2015	41.74	December/15/2011	M
1411	December/17/2015	26.88	December/15/2012	B
2093	December/17/2015	58.11	March/16/2013	H
2736	December/17/2015	68.73	June/09/2015	C
2722	December/17/2015	48.27	October/05/2015	C
3372	December/17/2015	39.1	December/17/2015	E
1664	December/17/2015	97.01	January/27/2015	C
2461	December/17/2015	79.22	November/12/2014	A
2737	December/17/2015	83.12	December/15/2015	D
1789	December/17/2015	34.26	July/02/2013	C
1727	December/17/2015	55.66	July/02/2013	S
3934	December/17/2015	141.28	December/17/2015	B
1878	December/17/2015	126.13	July/01/2013	I
2617	December/17/2015	91.66	July/01/2013	B
1972	December/17/2015	77.76	July/01/2013	A
3787	December/17/2015	31.29	July/02/2013	H
1592	December/17/2015	51.39	July/01/2013	R
4359	December/17/2015	49.05	August/01/2013	C
2352	December/17/2015	39.9	July/25/2013	I
1878	December/17/2015	18.77	July/01/2013	I
2705	December/17/2015	73.29	July/01/2013	C
4761	December/17/2015	37.45	September/17/2013	G
4598	December/17/2015	13.85	March/21/2014	I
2208	December/17/2015	31.22	July/01/2013	B
3242	December/17/2015	26.98	March/21/2014	I
4504	December/17/2015	15.73	July/01/2013	I
3449	December/17/2015	74.43	July/01/2013	C
3816	December/17/2015	41.73	August/01/2013	G
4720	December/17/2015	25.99	November/08/2014	G
4331	December/17/2015	37.0	July/02/2013	S
2416	December/17/2015	30.67	July/01/2013	T
3376	December/17/2015	203.94	December/03/2013	G
5062	December/17/2015	187.47	October/23/2013	P
3970	December/17/2015	41.74	December/03/2013	I
3083	December/17/2015	133.15	January/20/2015	S
4485	December/17/2015	356.2	March/21/2014	A
4485	December/17/2015	1.07e-14	March/21/2014	A
5166	December/17/2015	50.35	January/29/2014	C
6018	December/17/2015	37.44	December/17/2015	B
4867	December/17/2015	50.41	January/27/2014	C
5799	December/17/2015	52.69	January/09/2014	S
3242	December/17/2015	27.47	March/21/2014	I
4371	December/17/2015	96.76	November/04/2013	S
4371	December/17/2015	7.93	November/04/2013	S
5899	December/17/2015	19.66	January/29/2014	M
4379	December/17/2015	74.11	July/02/2013	C
4388	December/17/2015	38.06	January/09/2014	B
4240	December/17/2015	65.43	August/07/2013	H
6949	December/17/2015	51.56	September/17/2013	A
4977	December/17/2015	52.54	December/20/2013	B
5413	December/17/2015	54.02	October/14/2014	G
5205	December/17/2015	56.83	August/21/2013	M
4693	December/17/2015	63.81	December/21/2014	I
6563	December/17/2015	147.67	June/16/2015	C
7642	December/17/2015	34.87	November/26/2008	U
5032	December/17/2015	11.32	December/18/2013	G
7768	December/17/2015	18.76	September/01/2014	B
6915	December/17/2015	46.72	July/03/2012	G
8101	December/17/2015	61.39	December/17/2015	I
8119	December/17/2015	20.94	June/15/2011	K
7386	December/17/2015	23.64	November/16/2012	G
4240	December/17/2015	40.5	August/07/2013	H
6921	December/17/2015	38.27	December/05/2015	C
6018	December/17/2015	34.18	December/17/2015	B
8470	December/17/2015	68.79	March/05/2013	C
6124	December/17/2015	45.49	May/28/2012	C
8832	December/17/2015	66.23	December/17/2015	B
7418	December/17/2015	36.81	December/18/2013	C
5707	December/17/2015	88.58	May/12/2014	M
5661	December/17/2015	32.78	July/02/2014	D
4485	December/17/2015	31.64	March/21/2014	A
5508	December/17/2015	38.67	November/10/2014	M
8468	December/17/2015	26.97	December/17/2015	P
9712	December/17/2015	49.1	December/17/2015	H
7746	December/17/2015	23.23	December/11/2015	I
156	December/18/2015	36.15	June/17/2002	B
32	December/18/2015	61.61	August/05/2008	B
96	December/18/2015	24.51	January/11/2008	M
384	December/18/2015	25.9	March/08/2008	C
810	December/18/2015	15.15	July/31/2012	B
384	December/18/2015	24.26	March/08/2008	C
421	December/18/2015	32.7	November/06/2009	C
96	December/18/2015	31.6	January/11/2008	M
1699	December/18/2015	14.67	October/15/2011	C
900	December/18/2015	4.66	February/03/2010	B
147	December/18/2015	16.22	June/24/2011	I
279	December/18/2015	59.32	May/31/2011	D
1397	December/18/2015	23.6	April/15/2013	D
803	December/18/2015	86.8	June/26/2012	H
2385	December/18/2015	60.12	October/13/2015	D
1539	December/18/2015	21.3	December/12/2015	C
2131	December/18/2015	40.64	July/02/2013	C
3264	December/18/2015	53.42	September/30/2015	M
3438	December/18/2015	38.05	December/18/2015	J
1506	December/18/2015	38.06	April/18/2015	D
1737	December/18/2015	64.08	July/01/2013	H
3587	December/18/2015	43.58	December/18/2015	B
3623	December/18/2015	59.2	November/15/2014	I
1311	December/18/2015	36.56	July/22/2013	G
1650	December/18/2015	47.58	June/07/2013	A
2087	December/18/2015	52.39	December/16/2015	C
3756	December/18/2015	41.55	December/18/2015	B
3442	December/18/2015	37.13	April/18/2015	C
1656	December/18/2015	21.15	July/01/2013	G
3309	December/18/2015	52.01	June/24/2013	L
2310	December/18/2015	92.46	July/01/2013	B
1639	December/18/2015	52.19	July/01/2013	G
3843	December/18/2015	110.98	July/25/2013	F
2208	December/18/2015	42.29	July/01/2013	B
1506	December/18/2015	33.14	April/18/2015	D
4294	December/18/2015	100.01	July/25/2013	I
1628	December/18/2015	61.24	September/04/2015	C
3298	December/18/2015	22.53	November/23/2014	M
2297	December/18/2015	78.28	July/02/2013	N
2990	December/18/2015	47.5	July/01/2013	H
4593	December/18/2015	14.59	September/17/2013	L
3161	December/18/2015	10.57	July/02/2013	L
4830	December/18/2015	60.72	November/04/2013	O
4975	December/18/2015	28.52	March/21/2014	C
5014	December/18/2015	32.42	December/05/2015	C
4454	December/18/2015	12.95	July/25/2013	G
4985	December/18/2015	90.25	November/28/2013	H
4728	December/18/2015	78.01	July/25/2013	G
3500	December/18/2015	22.37	July/25/2013	D
3143	December/18/2015	44.98	January/18/2015	S
5830	December/18/2015	56.48	December/03/2013	L
4218	December/18/2015	37.99	February/05/2015	C
6299	December/18/2015	97.96	October/21/2006	B
4757	December/18/2015	95.73	October/04/2013	S
6087	December/18/2015	103.27	May/23/2013	P
2649	December/18/2015	41.81	July/01/2013	I
7533	December/18/2015	19.66	April/23/2011	H
5875	December/18/2015	126.14	March/21/2014	F
7719	December/18/2015	121.15	December/18/2015	H
6786	December/18/2015	23.12	May/31/2014	I
6267	December/18/2015	16.16	January/29/2014	P
8021	December/18/2015	134.62	March/11/2015	S
8130	December/18/2015	57.11	February/07/2013	M
8161	December/18/2015	18.05	June/20/2006	A
7638	December/18/2015	48.34	November/08/2014	I
5921	December/18/2015	52.75	April/09/2014	M
8725	December/18/2015	8.11	June/09/2011	G
5014	December/18/2015	32.7	December/05/2015	C
5490	December/18/2015	153.63	November/26/2015	C
6067	December/18/2015	40.2	November/20/2015	P
6109	December/18/2015	31.23	March/21/2014	L
8611	December/18/2015	35.33	May/29/2003	A
9466	December/18/2015	42.36	March/19/2013	P
18	December/19/2015	143.95	July/24/2004	I
268	December/19/2015	12.21	June/12/2004	B
62	December/19/2015	44.01	July/10/2003	B
282	December/19/2015	8.11	January/02/2004	B
573	December/19/2015	37.38	September/02/2005	B
441	December/19/2015	41.48	October/20/2003	B
108	December/19/2015	27.79	January/01/2001	B
522	December/19/2015	36.21	June/29/2010	D
191	December/19/2015	32.79	January/01/2001	B
646	December/19/2015	54.69	October/20/2010	B
4	December/19/2015	38.0	July/28/2011	B
115	December/19/2015	71.23	March/29/2008	L
544	December/19/2015	40.82	December/05/2011	H
1077	December/19/2015	47.28	September/04/2010	M
63	December/19/2015	75.56	May/27/2009	D
792	December/19/2015	8.11	February/20/2010	H
1020	December/19/2015	26.97	September/18/2008	C
340	December/19/2015	95.72	April/18/2007	E
103	December/19/2015	26.97	April/08/2008	E
898	December/19/2015	32.67	July/17/2013	D
1023	December/19/2015	82.01	April/12/2010	C
1146	December/19/2015	52.05	August/17/2007	B
1367	December/19/2015	59.75	March/29/2012	B
4	December/19/2015	91.4	July/28/2011	B
711	December/19/2015	43.03	April/06/2002	L
225	December/19/2015	88.85	August/18/2010	M
348	December/19/2015	74.39	August/29/2009	C
86	December/19/2015	87.85	July/25/2010	B
2087	December/19/2015	54.69	December/16/2015	C
711	December/19/2015	61.96	April/06/2002	L
738	December/19/2015	48.0	June/11/2011	C
1707	December/19/2015	37.31	August/23/2014	H
2303	December/19/2015	13.03	December/19/2015	C
2333	December/19/2015	39.26	November/30/2015	B
1585	December/19/2015	18.03	April/09/2011	C
2350	December/19/2015	83.93	December/19/2015	I
906	December/19/2015	65.32	July/11/2012	B
2532	December/19/2015	116.54	November/25/2015	C
2373	December/19/2015	58.88	January/17/2015	B
1126	December/19/2015	125.55	July/25/2014	D
1520	December/19/2015	29.43	May/29/2011	C
2691	December/19/2015	39.9	November/12/2014	G
1079	December/19/2015	204.35	July/19/2013	H
2242	December/19/2015	44.69	October/07/2015	B
2154	December/19/2015	4.84	May/04/2015	B
3104	December/19/2015	26.62	December/19/2015	E
2291	December/19/2015	187.93	February/27/2015	C
3292	December/19/2015	92.19	July/01/2013	S
2487	December/19/2015	22.92	August/07/2015	C
2016	December/19/2015	50.09	July/25/2013	A
2837	December/19/2015	31.58	July/10/2013	C
1997	December/19/2015	42.9	July/01/2013	H
2504	December/19/2015	111.09	July/01/2013	P
3218	December/19/2015	11.39	December/16/2014	M
1126	December/19/2015	106.97	July/25/2014	D
4074	December/19/2015	99.76	December/19/2015	M
2984	December/19/2015	32.2	July/02/2013	C
4296	December/19/2015	70.9	December/19/2015	B
3569	December/19/2015	34.12	July/01/2013	S
4348	December/19/2015	51.56	August/01/2013	B
3547	December/19/2015	50.96	September/28/2015	O
2016	December/19/2015	33.37	July/25/2013	A
3867	December/19/2015	75.43	June/01/2013	C
4449	December/19/2015	51.14	December/18/2013	G
3697	December/19/2015	68.18	November/28/2013	I
3062	December/19/2015	28.28	December/04/2014	O
1870	December/19/2015	64.3	December/13/2014	C
3786	December/19/2015	33.67	June/07/2013	O
4917	December/19/2015	33.13	March/21/2014	B
4803	December/19/2015	32.62	January/09/2014	G
3649	December/19/2015	10.14	November/19/2013	C
4371	December/19/2015	117.54	November/04/2013	S
5244	December/19/2015	20.41	October/30/2013	B
4776	December/19/2015	41.36	October/04/2013	C
5463	December/19/2015	58.96	March/21/2014	I
4886	December/19/2015	17.87	September/17/2013	C
4449	December/19/2015	37.31	December/18/2013	G
5307	December/19/2015	21.23	March/21/2014	C
5333	December/19/2015	40.52	October/30/2013	P
5889	December/19/2015	10.57	October/20/2013	M
4082	December/19/2015	130.89	March/21/2014	G
6177	December/19/2015	64.41	October/25/2014	B
6037	December/19/2015	8.93	January/29/2014	B
6498	December/19/2015	110.17	December/03/2013	F
5035	December/19/2015	58.34	March/21/2014	H
5521	December/19/2015	33.58	March/21/2014	B
6732	December/19/2015	39.11	January/15/2014	D
2544	December/19/2015	122.77	July/01/2013	F
6980	December/19/2015	68.69	December/19/2015	A
4240	December/19/2015	24.71	August/07/2013	H
7015	December/19/2015	78.61	April/07/2014	G
5111	December/19/2015	18.77	January/10/2014	C
5065	December/19/2015	49.12	July/25/2013	S
6729	December/19/2015	35.96	April/05/2014	I
7279	December/19/2015	33.14	November/22/2015	A
7425	December/19/2015	38.44	March/21/2014	P
7270	December/19/2015	20.58	December/06/2015	I
7167	December/19/2015	20.32	July/02/2013	L
3335	December/19/2015	32.52	September/02/2013	B
7440	December/19/2015	32.79	March/31/2014	A
6638	December/19/2015	77.28	December/11/2013	P
5993	December/19/2015	13.44	October/04/2013	C
7104	December/19/2015	64.34	October/20/2012	G
7230	December/19/2015	28.61	December/01/2015	D
5614	December/19/2015	61.56	March/26/2014	C
7067	December/19/2015	53.76	December/29/2012	C
8783	December/19/2015	23.45	August/05/2010	F
8759	December/19/2015	70.51	July/18/2003	H
9010	December/19/2015	24.58	October/03/2014	I
6422	December/19/2015	16.31	July/13/2003	C
7752	December/19/2015	32.31	October/16/2015	C
8834	December/19/2015	8.93	November/21/2015	B
9247	December/19/2015	25.33	May/09/2014	H
6682	December/19/2015	85.89	August/09/2014	G
8412	December/19/2015	57.11	September/18/2015	I
6567	December/19/2015	205.76	December/14/2014	C
5476	December/19/2015	60.55	November/19/2013	C
6018	December/19/2015	45.94	December/17/2015	B
4854	December/19/2015	74.88	March/21/2014	D
7986	December/19/2015	16.36	August/19/2009	B
5949	December/19/2015	18.77	December/18/2013	I
123	December/20/2015	62.03	October/25/2002	B
641	December/20/2015	30.3	October/20/2012	C
123	December/20/2015	61.66	October/25/2002	B
21	December/20/2015	14.74	January/01/2001	B
604	December/20/2015	107.58	February/27/2010	N
182	December/20/2015	15.49	April/03/2010	B
755	December/20/2015	29.99	December/08/2011	B
604	December/20/2015	32.7	February/27/2010	N
604	December/20/2015	52.19	February/27/2010	N
327	December/20/2015	24.42	September/11/2010	E
1191	December/20/2015	16.22	November/20/2011	K
1201	December/20/2015	42.95	August/18/2011	D
1075	December/20/2015	42.09	December/18/2009	C
490	December/20/2015	43.13	September/11/2009	H
844	December/20/2015	63.03	July/24/2010	B
21	December/20/2015	78.61	January/01/2001	B
1513	December/20/2015	71.07	April/24/2015	C
844	December/20/2015	136.24	July/24/2010	B
972	December/20/2015	16.31	October/08/2009	C
1365	December/20/2015	50.35	June/01/2010	J
1973	December/20/2015	53.94	December/21/2014	M
547	December/20/2015	27.79	May/08/2010	M
565	December/20/2015	60.66	October/30/2010	B
71	December/20/2015	38.44	September/30/2010	B
818	December/20/2015	26.06	March/22/2013	I
2337	December/20/2015	41.5	October/06/2014	C
1460	December/20/2015	31.07	November/15/1999	B
1295	December/20/2015	5.9	October/13/2015	A
2223	December/20/2015	11.59	July/02/2013	B
2448	December/20/2015	109.3	May/04/2013	N
2208	December/20/2015	68.79	July/01/2013	B
3294	December/20/2015	51.87	December/20/2015	M
2038	December/20/2015	28.43	June/22/2013	C
3097	December/20/2015	71.96	December/02/2015	B
3458	December/20/2015	59.57	December/13/2015	B
2769	December/20/2015	46.98	December/08/2013	O
2522	December/20/2015	18.52	December/10/2015	H
3745	December/20/2015	49.92	December/20/2015	B
2488	December/20/2015	63.03	July/01/2013	S
1971	December/20/2015	113.75	October/17/2013	B
2680	December/20/2015	142.63	September/17/2013	G
4126	December/20/2015	12.21	July/25/2013	I
4149	December/20/2015	44.81	December/20/2015	C
3280	December/20/2015	34.63	July/01/2013	G
2544	December/20/2015	8.86	July/01/2013	F
2060	December/20/2015	64.34	August/01/2013	C
1416	December/20/2015	97.0	June/15/2013	I
3138	December/20/2015	98.49	July/01/2013	G
2297	December/20/2015	33.41	July/02/2013	N
3152	December/20/2015	45.11	July/02/2013	G
2544	December/20/2015	5.74	July/01/2013	F
3083	December/20/2015	21.23	January/20/2015	S
2649	December/20/2015	62.58	July/01/2013	I
4675	December/20/2015	17.13	November/12/2014	F
5059	December/20/2015	13.85	August/01/2013	S
3787	December/20/2015	44.1	July/02/2013	H
5040	December/20/2015	21.81	July/01/2013	A
4554	December/20/2015	24.71	November/24/2014	L
3484	December/20/2015	81.52	July/02/2013	C
3649	December/20/2015	22.01	November/19/2013	C
4100	December/20/2015	6.48	March/21/2014	D
5733	December/20/2015	16.3	November/22/2013	E
3138	December/20/2015	22.05	July/01/2013	G
5161	December/20/2015	83.2	January/29/2014	F
6081	December/20/2015	38.06	December/03/2013	O
6123	December/20/2015	54.65	March/09/2015	P
5270	December/20/2015	37.44	February/27/2003	L
6260	December/20/2015	53.37	October/23/2007	O
4858	December/20/2015	57.11	September/02/2013	P
4126	December/20/2015	119.75	July/25/2013	I
6865	December/20/2015	62.52	September/22/2005	B
5476	December/20/2015	66.39	November/19/2013	C
7052	December/20/2015	41.72	October/27/2013	C
7651	December/20/2015	16.22	January/02/2015	B
6687	December/20/2015	108.69	December/05/2015	I
6570	December/20/2015	54.04	February/14/2015	P
7886	December/20/2015	37.44	March/27/2011	M
6768	December/20/2015	37.45	June/20/2014	L
7188	December/20/2015	55.88	January/24/2004	C
4242	December/20/2015	9.41	October/14/2014	B
6703	December/20/2015	30.67	November/08/2014	M
7886	December/20/2015	54.65	March/27/2011	M
5485	December/20/2015	19.59	May/05/2006	I
5490	December/20/2015	124.39	November/26/2015	C
7886	December/20/2015	20.84	March/27/2011	M
6782	December/20/2015	12.21	November/27/2014	S
7841	December/20/2015	239.33	February/15/2013	G
6767	December/20/2015	96.99	July/07/2011	F
7886	December/20/2015	118.17	March/27/2011	M
5913	December/20/2015	59.75	November/25/2011	H
9053	December/20/2015	9.83	December/06/2014	D
7948	December/20/2015	64.99	May/05/2010	O
8404	December/20/2015	13.1	November/30/2014	C
9300	December/20/2015	5.66	December/20/2015	A
6965	December/20/2015	49.12	October/14/2014	C
9553	December/20/2015	86.38	March/15/2010	O
7841	December/20/2015	542.59	February/15/2013	G
7996	December/20/2015	38.06	March/18/2015	S
7616	December/20/2015	126.52	August/02/2014	G
7216	December/20/2015	26.97	September/14/2014	D
5847	December/20/2015	13.77	April/21/2012	I
8174	December/20/2015	25.97	May/31/2010	G
243	December/21/2015	50.9	September/19/2009	C
270	December/21/2015	8.93	February/03/2010	C
48	December/21/2015	8.11	May/12/1999	B
286	December/21/2015	16.31	June/29/2007	E
44	December/21/2015	30.67	January/01/2001	B
778	December/21/2015	13.85	January/11/2008	L
934	December/21/2015	41.74	December/23/2010	B
16	December/21/2015	37.44	January/01/2001	B
699	December/21/2015	36.64	October/03/2009	J
1089	December/21/2015	21.89	February/09/2011	I
610	December/21/2015	17.45	December/31/2001	O
52	December/21/2015	13.85	September/29/2004	B
336	December/21/2015	89.88	May/28/2010	N
117	December/21/2015	42.73	August/12/2005	B
401	December/21/2015	31.61	September/16/2011	E
770	December/21/2015	39.9	December/09/2010	L
1547	December/21/2015	168.13	September/05/2010	M
1724	December/21/2015	13.78	December/19/2009	E
1829	December/21/2015	26.89	July/08/2011	J
5	December/21/2015	39.78	September/17/2002	B
1959	December/21/2015	91.77	June/06/2013	D
1096	December/21/2015	8.11	October/28/2014	C
1403	December/21/2015	10.57	February/01/2012	I
100	December/21/2015	148.47	September/26/2010	E
2499	December/21/2015	48.87	December/21/2015	I
2709	December/21/2015	69.53	May/07/2014	H
1792	December/21/2015	36.83	February/24/2015	C
3024	December/21/2015	7.3	August/05/2014	G
1397	December/21/2015	44.18	April/15/2013	D
3444	December/21/2015	35.98	December/21/2015	A
2310	December/21/2015	37.54	July/01/2013	B
3721	December/21/2015	34.34	December/21/2015	C
2087	December/21/2015	23.52	December/16/2015	C
2644	December/21/2015	66.07	March/21/2014	C
2128	December/21/2015	71.25	December/07/2013	B
2202	December/21/2015	30.14	July/01/2013	B
3151	December/21/2015	112.69	July/02/2013	G
3019	December/21/2015	36.21	March/21/2014	L
1986	December/21/2015	72.79	July/02/2013	B
2342	December/21/2015	22.05	July/01/2013	G
4342	December/21/2015	34.86	August/01/2013	M
4240	December/21/2015	60.42	August/07/2013	H
5334	December/21/2015	12.87	January/29/2010	G
5355	December/21/2015	15.49	August/21/2013	B
3788	December/21/2015	80.55	November/14/2013	G
5864	December/21/2015	57.11	March/21/2014	D
5811	December/21/2015	47.22	November/12/2014	G
6276	December/21/2015	37.44	December/21/2015	I
5033	December/21/2015	34.98	March/21/2014	C
6455	December/21/2015	41.16	January/09/2014	G
6486	December/21/2015	8.11	December/19/2013	I
6480	December/21/2015	19.59	April/30/2004	G
6455	December/21/2015	4.9	January/09/2014	G
6059	December/21/2015	45.36	March/28/2011	G
4854	December/21/2015	54.38	March/21/2014	D
6638	December/21/2015	83.47	December/11/2013	P
6329	December/21/2015	48.69	December/03/2013	I
6034	December/21/2015	63.19	December/18/2013	I
6757	December/21/2015	44.92	July/04/2014	P
5676	December/21/2015	8.39	December/02/2013	A
5363	December/21/2015	139.3	June/27/2015	G
7529	December/21/2015	66.15	November/30/2014	I
4125	December/21/2015	62.89	November/20/2014	A
8156	December/21/2015	14.59	December/21/2015	O
7897	December/21/2015	57.73	May/27/2015	H
7586	December/21/2015	38.79	March/15/2010	G
7537	December/21/2015	33.0	April/29/2006	H
6474	December/21/2015	32.54	May/28/2014	C
6781	December/21/2015	80.97	January/18/2011	C
6848	December/21/2015	17.93	October/11/2010	B
6480	December/21/2015	36.21	April/30/2004	G
9225	December/21/2015	20.31	June/08/2015	M
9495	December/21/2015	49.1	February/09/2013	H
8781	December/21/2015	186.06	September/05/2015	A
6931	December/21/2015	48.28	July/31/2014	I
8649	December/21/2015	16.31	May/05/2010	A
7866	December/21/2015	35.55	April/07/2007	L
